frequency_hz,amplitude
146.02549743652344,0.9160034656524658
148.00247192382812,0.9171313643455505
149.0089874267578,0.9198648929595947
149.90626525878906,0.9159145951271057
152.0206756591797,0.9168729186058044
152.9815673828125,0.9161445498466492
154.98947143554688,0.9166679978370667
155.9996337890625,0.916650116443634
156.0001678466797,0.9157895445823669
156.0102081298828,0.9158194065093994
157.02557373046875,0.9161562323570251
157.9890899658203,0.9169013500213623
158.97340393066406,0.9171915054321289
158.98150634765625,0.9163482189178467
159.02279663085938,0.9217943549156189
159.99864196777344,0.9157757759094238
161.9900360107422,0.9177728891372681
163.0142364501953,0.9160581827163696
165.0426483154297,0.9170806407928467
165.98516845703125,0.9157810211181641
167.97506713867188,0.915327250957489
168.9849090576172,0.9213047623634338
169.0081024169922,0.9163395762443542
171.00843811035156,0.9148227572441101
173.01583862304688,0.9155104756355286
174.9732208251953,0.914889395236969
174.97982788085938,0.9149409532546997
175.00180053710938,0.9147376418113708
175.0128631591797,0.9146018028259277
176.9961395263672,0.9148426651954651
178.41134643554688,0.9145455360412598
178.9974822998047,0.9156038761138916
179.9673309326172,0.9146133661270142
182.0027618408203,0.9146997332572937
184.01263427734375,0.9140625596046448
185.6525115966797,0.9139858484268188
187.98565673828125,0.9139920473098755
188.9838104248047,0.9132615327835083
189.96568298339844,0.9133172631263733
192.90484619140625,0.9136539101600647
192.95993041992188,0.914598286151886
192.9754638671875,0.9143657684326172
193.01133728027344,0.9137246608734131
194.03439331054688,0.913347601890564
195.01425170898438,0.9131851196289062
198.0299530029297,0.9127190709114075
198.98284912109375,0.9119549989700317
198.99009704589844,0.914920449256897
201.00706481933594,0.9121826887130737
203.0127410888672,0.912988007068634
203.02197265625,0.9122434258460999
204.00674438476562,0.9122574925422668
206.03501892089844,0.9110691547393799
207.98309326171875,0.9110346436500549
208.00473022460938,0.9120569229125977
209.02023315429688,0.913260817527771
210.05763244628906,0.9114319682121277
212.96975708007812,0.9115231037139893
213.001953125,0.910507321357727
214.0484161376953,0.910406231880188
216.7458953857422,0.9109922051429749
218.00193786621094,0.9102972745895386
218.050048828125,0.9095348715782166
220.04541015625,0.9101643562316895
222.86302185058594,0.9094423055648804
222.9638671875,0.9087133407592773
222.99636840820312,0.9092798829078674
225.01307678222656,0.9087987542152405
227.1064910888672,0.9084538817405701
228.01475524902344,0.9085904955863953
228.9462432861328,0.9083032608032227
229.00137329101562,0.9141228795051575
231.0017547607422,0.907241940498352
233.9491729736328,0.9070805907249451
233.94967651367188,0.9071589708328247
234.94602966308594,0.9062532782554626
236.45892333984375,0.905659556388855
238.907958984375,0.9051798582077026
238.99310302734375,0.9082705974578857
239.9741973876953,0.9057914018630981
240.00990295410156,0.9052332639694214
241.04721069335938,0.9047932028770447
241.99349975585938,0.904615044593811
244.42005920410156,0.9039948582649231
245.99203491210938,0.9045632481575012
246.03515625,0.9044774174690247
248.01084899902344,0.9035651087760925
248.97189331054688,0.9077722430229187
248.97738647460938,0.9031898379325867
249.0043182373047,0.9030420184135437
249.0087890625,0.9037556052207947
249.99594116210938,0.9028438925743103
251.97894287109375,0.9026225805282593
252.98089599609375,0.9017373919487
253.00582885742188,0.9021732807159424
255.01513671875,0.9008582234382629
256.9559631347656,0.8999282717704773
259.0371398925781,0.9049932360649109
260.9817199707031,0.8987725973129272
261.00079345703125,0.8993802666664124
261.1703186035156,0.8981801271438599
263.4034118652344,0.8981614112854004
265.44384765625,0.8959255218505859
266.9829406738281,0.8960343599319458
267.054443359375,0.8954107761383057
268.9372863769531,0.894837498664856
271.0081787109375,0.8937039971351624
272.2625427246094,0.8934241533279419
273.01129150390625,0.892924427986145
273.0419921875,0.892318606376648
275.94427490234375,0.8907849788665771
277.1146240234375,0.8898576498031616
278.9914245605469,0.8980063199996948
279.638916015625,0.8895434737205505
279.9825744628906,0.8880636096000671
279.9996337890625,0.8887079954147339
281.91876220703125,0.8866769075393677
282.9839782714844,0.8854225873947144
285.05194091796875,0.8853910565376282
286.0320129394531,0.8830658197402954
